timestamp,event_name,event_source,aws_region,source_ip,error_code,label,attack_technique,read_only,user_agent,access_key_id,mfa_authenticated,target_resource,request_params_raw,principal_type,principal_arn,username,session_label,synthetic
2024-01-01 09:03:28+00:00,RebootInstances,ec2.amazonaws.com,us-east-1,167.80.236.26,,0,,False,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIATPIO8C6ONORSVD00,,i-ncabtqtkwrqfriqsj,,IAMUser,arn:aws:iam::921048676870:user/hyyafj,hyyafj,0,True
2024-01-01 09:05:27+00:00,ModifyInstanceAttribute,ec2.amazonaws.com,us-east-1,167.80.236.26,,0,,False,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIATPIO8C6ONORSVD00,,i-pxqznuussioxiqzfm,,IAMUser,arn:aws:iam::921048676870:user/hyyafj,hyyafj,0,True
2024-01-01 09:06:49+00:00,ListFunctions,lambda.amazonaws.com,us-east-1,167.80.236.26,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIATPIO8C6ONORSVD00,,,,IAMUser,arn:aws:iam::921048676870:user/hyyafj,hyyafj,0,True
2024-01-01 09:07:41+00:00,GetBucketAcl,s3.amazonaws.com,us-east-1,167.80.236.26,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIATPIO8C6ONORSVD00,False,data-gkfhrz-bucket,,IAMUser,arn:aws:iam::921048676870:user/hyyafj,hyyafj,0,True
2024-01-01 09:08:49+00:00,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-east-1,167.80.236.26,AccessDenied,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIATPIO8C6ONORSVD00,,,,IAMUser,arn:aws:iam::921048676870:user/hyyafj,hyyafj,0,True
2024-01-01 09:10:47+00:00,ListKeys,kms.amazonaws.com,us-east-1,167.80.236.26,NoSuchLifecycleConfiguration,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIATPIO8C6ONORSVD00,True,alias/azuamm,,IAMUser,arn:aws:iam::921048676870:user/hyyafj,hyyafj,0,True
2024-01-01 09:12:21+00:00,ListFunctions,lambda.amazonaws.com,us-east-1,167.80.236.26,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIATPIO8C6ONORSVD00,False,fn-cxqzeg,,IAMUser,arn:aws:iam::921048676870:user/hyyafj,hyyafj,0,True
2024-01-01 09:14:13+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,167.80.236.26,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIATPIO8C6ONORSVD00,False,,,IAMUser,arn:aws:iam::921048676870:user/hyyafj,hyyafj,0,True
2024-01-01 09:15:44+00:00,GetParameter,ssm.amazonaws.com,us-east-1,167.80.236.26,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIATPIO8C6ONORSVD00,False,,,IAMUser,arn:aws:iam::921048676870:user/hyyafj,hyyafj,0,True
2024-01-01 16:00:56+00:00,GetRole,iam.amazonaws.com,us-east-1,107.178.228.226,NoSuchBucketPolicy,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,,,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:01:59+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,107.178.228.226,,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,,,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:02:16+00:00,GetRole,iam.amazonaws.com,us-east-1,107.178.228.226,,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,,role-jtdcpw,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:03:48+00:00,DescribeSubnets,ec2.amazonaws.com,us-east-1,107.178.228.226,,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,,i-uttjrbtmgbutzvsim,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:03:53+00:00,ListGroupsForUser,iam.amazonaws.com,us-east-1,107.178.228.226,,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,False,,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:04:36+00:00,PutSecretValue,secretsmanager.amazonaws.com,us-east-1,107.178.228.226,NoSuchWebsiteConfiguration,0,,False,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,,prod/db/mbbcbs,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:04:58+00:00,DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,107.178.228.226,,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,,,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:05:34+00:00,ListKeys,kms.amazonaws.com,us-east-1,107.178.228.226,,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,,alias/incziy,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:06:13+00:00,DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,107.178.228.226,,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,,,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:06:58+00:00,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-east-1,107.178.228.226,,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,False,wrvhvx,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 16:07:46+00:00,DescribeInstances,ec2.amazonaws.com,us-east-1,107.178.228.226,,0,,True,console.amazonaws.com,AKIAO06P5GGZ4VH2CV7I,False,i-ogipvqkzpeebkworc,,IAMUser,arn:aws:iam::595963223685:user/twslhu,twslhu,0,True
2024-01-01 18:00:24+00:00,RotateSecret,secretsmanager.amazonaws.com,us-east-1,39.33.215.127,,0,,False,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,,prod/db/cjitqe,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:01:12+00:00,DescribeInstanceInformation,ssm.amazonaws.com,us-east-1,39.33.215.127,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,,/app/hjziyg/config,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:02:49+00:00,ModifyInstanceAttribute,ec2.amazonaws.com,us-east-1,39.33.215.127,,0,,False,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,,,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:03:35+00:00,ModifyInstanceAttribute,ec2.amazonaws.com,us-east-1,39.33.215.127,,0,,False,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,,i-erkfdfnsljhlpetcf,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:04:31+00:00,StopInstances,ec2.amazonaws.com,us-east-1,39.33.215.127,,0,,False,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,False,,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:05:34+00:00,GetSecretValue,secretsmanager.amazonaws.com,us-east-1,39.33.215.127,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,,prod/db/fevrzo,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:07:34+00:00,GetRolePolicy,iam.amazonaws.com,us-east-1,39.33.215.127,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,,role-mjbexj,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:07:42+00:00,DescribeLoadBalancers,elasticloadbalancing.amazonaws.com,us-east-1,39.33.215.127,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,,,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:08:53+00:00,SendCommand,ssm.amazonaws.com,us-east-1,39.33.215.127,,0,,False,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,,/app/lwebrk/config,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:09:51+00:00,GetUser,iam.amazonaws.com,us-east-1,39.33.215.127,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,,role-wyvptl,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:11:00+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,39.33.215.127,,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,False,data-dafqgl-bucket,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-01 18:11:57+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,39.33.215.127,ThrottlingException,0,,True,Terraform/1.5.0 aws-sdk-go/1.44.300,AKIAHMY4ZWJG5QYNDKVE,False,data-mzpdsy-bucket,,IAMUser,arn:aws:iam::201431602170:user/pmtjzn,pmtjzn,0,True
2024-01-02 11:00:30+00:00,DescribeInstances,ec2.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,i-hsgjqhkdccwfnfhuz,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:00:43+00:00,GetParameter,ssm.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,/app/fphjzd/config,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:00:51+00:00,SendCommand,ssm.amazonaws.com,us-east-1,128.40.106.123,,0,,False,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,/app/cdpntr/config,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:00:55+00:00,DescribeInstances,ec2.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,i-fwwhkqmwbiuoumkvu,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:00:59+00:00,GetParameter,ssm.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,/app/rrclzu/config,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:01:28+00:00,GetParameter,ssm.amazonaws.com,us-east-1,128.40.106.123,ThrottlingException,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,/app/ycgnbf/config,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:01:52+00:00,PutParameter,ssm.amazonaws.com,us-east-1,128.40.106.123,,0,,False,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,/app/lmibhq/config,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:02:11+00:00,GetSecretValue,secretsmanager.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,prod/db/jnrmmx,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:02:13+00:00,GetParameter,ssm.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,/app/dlbgqz/config,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:02:43+00:00,ListKeys,kms.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,alias/gaokhs,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:02:44+00:00,GetParameter,ssm.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,/app/ejmydf/config,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:03:02+00:00,ListKeys,kms.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,alias/kfcwyw,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:03:10+00:00,DescribeInstances,ec2.amazonaws.com,us-east-1,128.40.106.123,Client.UnauthorizedOperation,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,i-rlsfmieoxuxcxfyxk,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 11:03:38+00:00,DescribeInstances,ec2.amazonaws.com,us-east-1,128.40.106.123,,0,,True,aws-sdk-java/1.11.x,ASIA9JLW50VKABV8CC8Z,False,,,AssumedRole,arn:aws:sts::815241828350:assumed-role/LambdaExecutionRole/ubrgkmtfsbikyskf,LambdaExecutionRole,0,True
2024-01-02 18:01:32+00:00,GetParameter,ssm.amazonaws.com,us-east-1,148.176.29.186,,0,,True,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,,/app/hktaid/config,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-02 18:02:30+00:00,PutSecretValue,secretsmanager.amazonaws.com,us-east-1,148.176.29.186,,0,,False,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,,prod/db/uptjdf,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-02 18:03:33+00:00,GetParameter,ssm.amazonaws.com,us-east-1,148.176.29.186,,0,,True,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,False,/app/nnccqc/config,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-02 18:04:23+00:00,DescribeDBInstances,rds.amazonaws.com,us-east-1,148.176.29.186,,0,,True,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,,,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-02 18:04:58+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,148.176.29.186,,0,,True,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,,data-vomxli-bucket,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-02 18:06:56+00:00,DescribeVpcs,ec2.amazonaws.com,us-east-1,148.176.29.186,,0,,True,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,,i-ugkgvwekirpkrimut,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-02 18:08:12+00:00,CreateSnapshot,ec2.amazonaws.com,us-east-1,148.176.29.186,,0,,False,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,,i-vnxjxoxetqrqcanye,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-02 18:08:55+00:00,DescribeKey,kms.amazonaws.com,us-east-1,148.176.29.186,,0,,True,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,False,alias/hnhncm,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-02 18:10:42+00:00,ListKeys,kms.amazonaws.com,us-east-1,148.176.29.186,,0,,True,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,,alias/qnvygj,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-02 18:11:02+00:00,ListRolePolicies,iam.amazonaws.com,us-east-1,148.176.29.186,,0,,True,aws-cli/2.13.0 Python/3.11.4 Linux/5.15.0 botocore/2.0.0,AKIAVIDO1EY0OQKOH8UT,,role-bgxwph,,IAMUser,arn:aws:iam::890976271776:user/ivedmw,ivedmw,0,True
2024-01-03 08:04:46+00:00,AttachUserPolicy,iam.amazonaws.com,us-east-1,125.83.150.197,,0,,False,console.amazonaws.com,AKIAU64N59IG7NAX1FPY,True,role-zaeeah,,IAMUser,arn:aws:iam::185587868065:user/ldkynfr,ldkynfr,0,True
2024-01-03 08:11:06+00:00,AttachUserPolicy,iam.amazonaws.com,us-east-1,125.83.150.197,,0,,False,console.amazonaws.com,AKIAU64N59IG7NAX1FPY,True,role-anpzkm,,IAMUser,arn:aws:iam::185587868065:user/ldkynfr,ldkynfr,0,True
2024-01-03 08:17:55+00:00,PutBucketPolicy,s3.amazonaws.com,us-east-1,125.83.150.197,,0,,False,console.amazonaws.com,AKIAU64N59IG7NAX1FPY,True,data-vcwcdq-bucket,,IAMUser,arn:aws:iam::185587868065:user/ldkynfr,ldkynfr,0,True
2024-01-03 11:01:16+00:00,PutParameter,ssm.amazonaws.com,us-east-1,179.98.83.208,ThrottlingException,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,/app/uysmfa/config,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:01:38+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,data-rwgxby-bucket,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:02:01+00:00,StopInstances,ec2.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:02:45+00:00,GetRole,iam.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:03:30+00:00,PutParameter,ssm.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,/app/bgwijc/config,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:04:05+00:00,DescribeInstanceInformation,ssm.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,/app/gkfsqu/config,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:05:34+00:00,StopInstances,ec2.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,i-rweagwwwtdhaohnjn,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:06:16+00:00,DescribeInstances,ec2.amazonaws.com,us-east-1,179.98.83.208,Client.UnauthorizedOperation,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:08:03+00:00,StartInstances,ec2.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:10:03+00:00,DescribeKey,kms.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,alias/dlykcw,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:10:46+00:00,PutSecretValue,secretsmanager.amazonaws.com,us-east-1,179.98.83.208,,0,,False,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,prod/db/tbawhe,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:11:31+00:00,DescribeSubnets,ec2.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:13:24+00:00,GetRolePolicy,iam.amazonaws.com,us-east-1,179.98.83.208,ThrottlingException,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,False,role-lcufhx,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:14:22+00:00,GetParameter,ssm.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,/app/qvymsm/config,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:15:56+00:00,DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,i-knygfpcdttzypvawm,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
2024-01-03 11:17:37+00:00,GetParameter,ssm.amazonaws.com,us-east-1,179.98.83.208,,0,,True,console.amazonaws.com,AKIAQOSDZ3QDVK66VJ8N,,,,IAMUser,arn:aws:iam::623618529660:user/ctozdr,ctozdr,0,True
